weak_label,latitude,longitude,brightness,scan,track,bright_t31,frp,distance_to_nearest_industry_km,distance_log1p_km,month,dayofyear,hour,is_day,facility_present,confidence,type,nearest_facility_id,nearest_facility_type,nearest_facility_name,status,coordinate_accuracy,acq_date,acq_time
industrial,18.68065,73.04436,303.86,0.63,0.54,289.52,2.78,0.6737270570203736,0.5150529103985261,5,129,20.2,0,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-05-09,2012
industrial,21.6739,82.08185,306.63,0.33,0.55,282.96,1.12,0.25460713300404,0.2268224821450067,8,223,20.816666666666666,0,1,n,2,P100000123989,cement,Ambuja Cements Rawan Cement Plant,operating,exact,2025-08-11,2049
industrial,23.56261,87.22928,301.29,0.52,0.67,282.98,1.26,0.4263213038587307,0.35509861488575895,12,362,20.75,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-12-28,2045
industrial,23.5576,87.23708,313.58,0.45,0.39,285.8,2.03,0.624049460942891,0.4849226975213267,1,28,20.05,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-01-28,2003
industrial,21.34756,81.66792,330.16,0.5,0.49,301.74,3.77,0.6354012846163719,0.49188820825134544,12,365,7.35,1,1,l,2,L100000102175,coal_power,Raipur Neco power station,operating,exact,2025-12-31,721
industrial,21.98692,83.23086,301.66,0.62,0.71,290.33,0.99,0.1062086546633064,0.10093854232590985,2,52,19.216666666666665,0,1,n,2,L100000102172,coal_power,JSW Ispat Raigarh power station,operating,exact,2025-02-21,1913
industrial,17.06344,76.98039,316.68,0.39,0.36,300.08,1.5,0.2255728119809307,0.20340833632220906,4,96,20.5,0,1,n,2,P100000123985,cement,ACC Wadi Cement Plant,operating,exact,2025-04-06,2030
industrial,23.68192,86.08451,335.14,0.38,0.36,288.25,2.91,0.9744164548231672,0.6802728887821121,2,39,19.95,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-02-08,1957
industrial,19.78644,79.14723,312.93,0.39,0.36,291.85,1.59,0.1968466575336167,0.1796903127168214,12,358,20.35,0,1,n,2,P100000124062,cement,UltraTech Cement Chandrapur Cement Plant,operating,exact,2025-12-24,2021
industrial,18.68089,73.03657,306.15,0.48,0.48,294.18,2.13,0.2060171289240635,0.1873233012920773,1,22,20.3,0,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-01-22,2018
industrial,23.56015,87.24075,323.68,0.46,0.47,293.24,1.93,0.7893478273763151,0.5818512112160322,5,126,19.433333333333334,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-05-06,1926
industrial,21.6792,84.03986,330.83,0.54,0.42,305.69,3.06,0.191392548829354,0.1751228320627552,1,29,7.266666666666667,1,1,l,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-01-29,716
industrial,24.66348,74.63468,301.1,0.58,0.52,290.73,1.91,0.2908301257266814,0.2552855197261451,12,353,20.233333333333334,0,1,n,2,P100000124135,cement,Wonder Cement Phachar Aheeran Cement Plant,operating,exact,2025-12-19,2014
industrial,20.80786,85.25608,313.85,0.45,0.63,290.96,2.35,0.308491182140656,0.2688747040587127,1,10,20.683333333333334,0,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-01-10,2041
industrial,17.13976,77.17418,305.64,0.39,0.36,292.6,0.69,0.2501861283578302,0.22329244291556932,2,59,20.4,0,1,n,2,P100000124060,cement,UltraTech Cement Nrupathanga Cement Plant,operating,exact,2025-02-28,2024
industrial,24.66081,74.63339,303.99,0.41,0.37,292.76,1.85,0.1539725385236483,0.14321037102949175,12,341,20.65,0,1,n,2,P100000124135,cement,Wonder Cement Phachar Aheeran Cement Plant,operating,exact,2025-12-07,2039
industrial,23.6824,86.0919,298.8,0.42,0.61,288.78,2.39,0.4011139648746257,0.33726760942454814,2,36,19.216666666666665,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-02-05,1913
industrial,23.49935,68.5783,302.79,0.55,0.68,287.94,1.67,0.1273646316682458,0.11988272458218499,12,358,22.016666666666666,0,1,n,2,P100000124124,cement,Sanghi Industries Hothiay Cement Plant,operating,exact,2025-12-24,2201
industrial,23.121,70.08804,335.23,0.49,0.4,307.54,1.74,0.7169242565089871,0.5405344670861417,1,26,8.233333333333333,1,1,n,2,L100000102214,coal_power,Kutch Welspun power station,operating,exact,2025-01-26,814
industrial,19.92216,79.11578,307.58,0.48,0.4,294.32,1.51,0.432955680952643,0.3597392209097411,2,53,20.6,0,1,n,2,P100000123978,cement,ACC Cementnagar Cement Plant,operating,exact,2025-02-22,2036
industrial,21.73127,82.21454,304.12,0.56,0.51,290.91,1.48,0.2013734036100189,0.18346540535803035,1,26,20.683333333333334,0,1,n,2,P100000124011,cement,NuvoVistas Corporation Raseda Cement Plant,operating,exact,2025-01-26,2041
industrial,26.27037,74.18746,306.77,0.42,0.45,296.2,1.64,0.2886695586242232,0.2536103362626065,9,267,20.4,0,1,n,2,P100000124045,cement,Shree Cement Ras Cement Plant,operating,exact,2025-09-24,2024
industrial,21.39057,81.6483,305.69,0.41,0.45,290.94,1.25,0.2198654034561057,0.19874052762293182,11,325,20.633333333333333,0,1,n,2,L100000102183,coal_power,Siltara SKS power station,operating,exact,2025-11-21,2038
industrial,24.68979,73.0018,309.22,0.43,0.38,295.82,3.08,0.1045281405695381,0.09941822166079621,6,153,21.016666666666666,0,1,n,2,P100000123961,cement,JK Lakshmi Cement Sirohi Cement Plant,operating,exact,2025-06-02,2101
industrial,17.60495,83.20256,342.67,0.37,0.58,297.7,4.76,0.6284272913165221,0.48761469709634836,12,355,7.116666666666666,1,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-12-21,707
industrial,20.83502,70.69434,304.61,0.4,0.37,291.85,1.13,0.1328373891449692,0.12472544936687915,1,9,21.016666666666666,0,1,n,2,L100000102194,coal_power,Ambujanagar Cement Plant power station,operating,exact,2025-01-09,2101
industrial,21.39067,81.64582,303.07,0.5,0.41,288.23,0.94,0.0968819417304366,0.09247155629520089,11,320,20.533333333333335,0,1,n,2,L100000102183,coal_power,Siltara SKS power station,operating,exact,2025-11-16,2032
industrial,27.6685,76.13326,301.88,0.55,0.51,288.25,1.74,0.4513697285698214,0.3725077509335102,1,19,21.183333333333334,0,1,n,2,P100000124068,cement,UltraTech Cement Kotputli Cement Plant,operating,exact,2025-01-19,2111
industrial,21.6824,84.03934,305.83,0.45,0.63,292.96,1.03,0.2133717837108627,0.19340308235001638,3,63,20.783333333333335,0,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-03-04,2047
industrial,20.91053,71.45934,316.9,0.39,0.36,295.34,2.55,0.1736408813375536,0.16011078137214374,5,132,20.916666666666668,0,1,n,2,P100000124067,cement,UltraTech Cement Amreli Cement Plant,operating,exact,2025-05-12,2055
industrial,23.56208,87.23739,310.47,0.46,0.63,289.64,2.56,0.4146942272337314,0.34691341391581393,5,127,19.116666666666667,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-05-07,1907
industrial,23.12216,70.08018,313.25,0.68,0.74,292.44,2.29,0.5584539419039047,0.443694266951798,5,150,21.966666666666665,0,1,n,2,L100000102214,coal_power,Kutch Welspun power station,operating,exact,2025-05-30,2158
industrial,15.18801,76.65727,303.63,0.39,0.36,287.01,1.0,0.5205182018202098,0.41905119900753757,1,11,20.416666666666668,0,1,n,2,L100000102303,coal_power,JSW Vijayanagar Toranagallu power station,operating,exact,2025-01-11,2025
industrial,17.61196,83.2039,311.95,0.44,0.39,296.84,2.22,0.9546281992365008,0.6701999959322607,5,130,19.883333333333333,0,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-05-10,1953
industrial,26.29662,74.12772,296.48,0.46,0.39,284.23,0.52,0.3206449315320308,0.27812020177370156,1,25,20.983333333333334,0,1,n,2,P100000123988,cement,Ambuja Cements Rabriyawas Cement Plant,operating,exact,2025-01-25,2059
industrial,15.18736,76.65632,302.43,0.5,0.41,292.42,1.7,0.6034625402542134,0.47216537863978697,12,362,20.8,0,1,n,2,L100000102303,coal_power,JSW Vijayanagar Toranagallu power station,operating,exact,2025-12-28,2048
industrial,21.67254,82.08263,315.48,0.54,0.5,296.74,3.09,0.1212180791176021,0.11441566497121705,4,106,20.683333333333334,0,1,n,2,P100000123989,cement,Ambuja Cements Rawan Cement Plant,operating,exact,2025-04-16,2041
industrial,20.8085,85.25795,316.15,0.45,0.39,292.95,2.58,0.5126611514146928,0.4138704516370756,9,273,20.216666666666665,0,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-09-30,2013
industrial,11.18266,79.10056,307.02,0.39,0.36,282.51,0.62,0.0914409293601505,0.08749877677119418,12,353,20.283333333333335,0,1,n,2,P100000123929,cement,Dalmia Cement (Bharat) Ariyalur Cement Plant,operating,exact,2025-12-19,2017
industrial,24.93342,74.63457,303.83,0.62,0.54,293.17,2.15,0.2810114523453181,0.24764996303491374,3,72,21.3,0,1,n,2,P100000123901,cement,Birla Corporation Chanderia Cement Plant,operating,exact,2025-03-13,2118
industrial,23.55959,87.23991,308.18,0.41,0.45,294.84,0.74,0.7271188924152164,0.5464546401158618,3,86,20.25,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-03-27,2015
industrial,23.98944,79.39159,300.19,0.42,0.45,289.95,0.43,0.1388090907102533,0.12998305909997623,3,63,20.783333333333335,0,1,n,2,P100000123939,cement,HeidelbergCement India Narsinghgarh Cement Plant,operating,exact,2025-03-04,2047
industrial,24.66268,74.63364,310.8,0.39,0.59,298.75,2.25,0.1516818833950454,0.14122338125298683,4,93,21.4,0,1,n,2,P100000124135,cement,Wonder Cement Phachar Aheeran Cement Plant,operating,exact,2025-04-03,2124
industrial,21.87772,83.49672,304.56,0.52,0.5,292.47,1.14,0.6599173584539196,0.5067678170652804,3,69,20.583333333333332,0,1,n,2,L100000102167,coal_power,Raigarh Ind Power power station,operating,exact,2025-03-10,2035
industrial,21.67661,84.03357,298.71,0.35,0.56,278.3,0.92,0.8542414937002926,0.617475714162928,9,270,19.466666666666665,0,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-09-27,1928
industrial,20.80807,85.25576,311.69,0.55,0.43,289.67,2.29,0.2825364631943526,0.24883972899925044,9,248,19.666666666666668,0,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-09-05,1940
industrial,24.66317,74.63206,301.95,0.37,0.58,290.65,0.76,0.148538331164937,0.138490117570438,12,364,20.133333333333333,0,1,n,2,P100000124135,cement,Wonder Cement Phachar Aheeran Cement Plant,operating,exact,2025-12-30,2008
industrial,19.78844,79.14581,301.74,0.51,0.41,288.94,1.88,0.4456805490285915,0.36858017887956557,12,364,20.15,0,1,n,2,P100000124062,cement,UltraTech Cement Chandrapur Cement Plant,operating,exact,2025-12-30,2009
industrial,21.11177,72.63736,303.57,0.56,0.51,288.13,1.29,0.8764510838903048,0.6293822715155217,2,54,20.283333333333335,0,1,n,2,L100000102210,coal_power,Hazira power station (Essar),operating,exact,2025-02-23,2017
industrial,15.02209,78.01577,313.56,0.39,0.36,297.18,1.12,0.1818376844409742,0.16707058674629194,2,59,20.4,0,1,n,2,P100000124064,cement,UltraTech Cement Tadipatri Cement Plant,operating,exact,2025-02-28,2024
industrial,18.68502,73.03308,305.08,0.64,0.72,292.88,3.35,0.6016084087412925,0.4710083797781315,3,87,21.633333333333333,0,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-03-28,2138
industrial,27.66951,76.13115,299.13,0.4,0.37,287.87,1.74,0.2455876680517716,0.21960744108062322,3,63,20.766666666666666,0,1,n,2,P100000124068,cement,UltraTech Cement Kotputli Cement Plant,operating,exact,2025-03-04,2046
industrial,21.39286,81.64687,306.49,0.32,0.55,292.58,0.62,0.1723295408397271,0.15899282982253532,10,287,20.85,0,1,n,2,L100000102183,coal_power,Siltara SKS power station,operating,exact,2025-10-14,2051
industrial,21.6795,84.04,340.73,0.46,0.39,309.3,7.16,0.1551094972087599,0.1441951422584046,5,130,7.383333333333334,1,1,l,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-05-10,723
industrial,21.67973,84.03711,314.9,0.56,0.69,288.52,1.85,0.3701916651317243,0.3149506316107266,10,292,20.95,0,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-10-19,2057
industrial,17.60862,83.20567,313.52,0.38,0.36,294.0,1.04,0.9517856931375056,0.6687446936120308,11,332,20.133333333333333,0,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-11-28,2008
industrial,17.60708,83.20162,315.95,0.54,0.42,297.22,2.34,0.5093630321113309,0.41168772879139426,3,77,19.75,0,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-03-18,1945
industrial,23.55976,87.24169,344.27,0.38,0.58,294.69,4.69,0.8944367751096595,0.6389215780558999,12,352,8.083333333333334,1,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-12-18,805
industrial,22.78555,86.20461,331.44,0.39,0.36,300.99,3.86,0.5081514214033278,0.41088467661598205,11,327,7.533333333333333,1,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-11-23,732
industrial,21.34172,81.67189,302.42,0.39,0.36,290.82,1.14,0.2361959115280767,0.21203885094754632,2,54,20.266666666666666,0,1,n,2,L100000102175,coal_power,Raipur Neco power station,operating,exact,2025-02-23,2016
industrial,17.61154,83.2025,308.45,0.39,0.37,294.79,1.31,0.8149913030156725,0.5960806759784315,2,55,19.966666666666665,0,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-02-24,1958
industrial,22.7851,86.20499,306.2,0.42,0.61,291.85,1.85,0.5648157495938854,0.44776808517228256,3,68,19.216666666666665,0,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-03-09,1913
industrial,23.67954,86.09269,304.94,0.4,0.37,290.6,0.95,0.7049074176345821,0.5335108087535777,11,322,19.9,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-11-18,1954
industrial,21.92276,83.34259,335.52,0.39,0.36,307.58,5.08,0.3820123770307011,0.32354068118866036,11,321,7.733333333333333,1,1,l,2,L100000102168,coal_power,Raigarh Jindal power station,operating,exact,2025-11-17,744
industrial,21.67863,84.03736,331.05,0.55,0.42,300.61,2.11,0.4051054010201762,0.340112318491659,5,125,7.266666666666667,1,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-05-05,716
industrial,19.92007,79.11231,307.04,0.42,0.61,292.76,1.19,0.1501255304623734,0.13987109334177816,1,24,19.65,0,1,n,2,P100000123978,cement,ACC Cementnagar Cement Plant,operating,exact,2025-01-24,1939
industrial,20.91018,71.45912,308.72,0.43,0.62,298.02,1.31,0.1875076660471238,0.17185671252445237,4,97,20.166666666666668,0,1,n,2,P100000124067,cement,UltraTech Cement Amreli Cement Plant,operating,exact,2025-04-07,2010
industrial,23.55645,87.24142,310.44,0.39,0.37,290.44,1.67,0.8920894905178693,0.6376817689391532,11,327,20.0,0,1,n,2,L100000102671,coal_power,Durgapur SAIL power station,operating,exact,2025-11-23,2000
industrial,22.78663,86.20415,308.94,0.58,0.69,273.4,2.31,0.4267496130841465,0.3553988592477829,10,303,20.833333333333332,0,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-10-30,2050
industrial,23.68295,86.08451,339.87,0.43,0.38,308.24,4.43,0.928368852811492,0.6566744915891285,2,44,7.583333333333333,1,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-02-13,735
industrial,23.67984,86.09428,307.13,0.46,0.39,288.59,1.05,0.6850523624652352,0.5217966389685109,9,273,20.2,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-09-30,2012
industrial,20.80482,85.25574,307.57,0.45,0.63,290.04,0.83,0.3831263368261424,0.324346398348615,2,52,19.233333333333334,0,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-02-21,1914
industrial,22.00179,82.66899,305.7,0.58,0.52,292.38,1.41,0.194590352358599,0.1778033252400945,5,122,20.7,0,1,n,2,L100000102149,coal_power,Hathneora Captive Power Plant,operating,exact,2025-05-02,2042
industrial,16.87248,80.02259,304.03,0.5,0.49,293.81,0.77,0.1793899654601326,0.16499732637453682,2,42,20.716666666666665,0,1,n,2,P100000124059,cement,UltraTech Cement Budawada Cement Plant,operating,exact,2025-02-11,2043
industrial,21.98579,83.23193,303.3,0.5,0.66,290.21,0.83,0.2305472743477961,0.20745900892268923,11,329,19.383333333333333,0,1,n,2,L100000102172,coal_power,JSW Ispat Raigarh power station,operating,exact,2025-11-25,1923
industrial,11.80931,77.9214,304.45,0.4,0.37,293.79,1.18,0.5748501251859365,0.4541601091376246,12,347,20.5,0,1,n,2,L100000102560,coal_power,Mettur Siscol power station,operating,exact,2025-12-13,2030
industrial,17.60667,83.20428,337.42,0.47,0.4,304.05,4.46,0.7802645871377478,0.5767619977169096,12,343,7.516666666666667,1,1,n,2,L100000102082,coal_power,Vizag Steel Plant power station,operating,exact,2025-12-09,731
industrial,21.34652,81.66457,335.23,0.39,0.36,294.33,1.97,0.8755435449850357,0.6288985080708815,11,310,20.333333333333332,0,1,n,2,L100000102175,coal_power,Raipur Neco power station,operating,exact,2025-11-06,2020
industrial,18.68125,73.03377,305.23,0.41,0.37,294.46,1.78,0.4505798421622489,0.37196336764370663,1,5,20.6,0,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-01-05,2036
industrial,20.91046,71.45825,308.24,0.33,0.55,292.59,0.88,0.2806991587588104,0.24740614658921448,1,22,20.283333333333335,0,1,n,2,P100000124067,cement,UltraTech Cement Amreli Cement Plant,operating,exact,2025-01-22,2017
industrial,21.11243,72.63575,312.52,0.54,0.42,295.19,2.31,0.8892927314393346,0.6362025428655429,10,288,20.533333333333335,0,1,n,2,L100000102210,coal_power,Hazira power station (Essar),operating,exact,2025-10-15,2032
industrial,22.00344,82.66878,312.15,0.53,0.67,291.46,2.55,0.0164866146868772,0.016352185959109578,2,41,19.333333333333332,0,1,n,2,L100000102149,coal_power,Hathneora Captive Power Plant,operating,exact,2025-02-10,1920
industrial,22.00342,82.66792,305.96,0.43,0.38,292.69,1.48,0.1018847318961276,0.09702210625453643,1,23,19.95,0,1,n,2,L100000102149,coal_power,Hathneora Captive Power Plant,operating,exact,2025-01-23,1957
industrial,23.67965,86.09516,329.13,0.35,0.57,290.17,3.79,0.7289188910652157,0.5474962947073477,5,133,20.583333333333332,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-05-13,2035
industrial,19.9199,79.1141,304.56,0.49,0.65,291.55,0.98,0.1285899921006008,0.12096905897911905,1,30,21.116666666666667,0,1,n,2,P100000123978,cement,ACC Cementnagar Cement Plant,operating,exact,2025-01-30,2107
industrial,22.26501,75.13589,307.92,0.48,0.65,291.05,1.77,0.4504729594735324,0.37188968219495877,2,45,21.416666666666668,0,1,n,2,P100000124074,cement,UltraTech Cement Tonki Cement Plant,operating,exact,2025-02-14,2125
industrial,24.68974,73.00117,305.83,0.38,0.36,287.78,1.21,0.1502565739180988,0.13998502524519335,1,15,20.783333333333335,0,1,n,2,P100000123961,cement,JK Lakshmi Cement Sirohi Cement Plant,operating,exact,2025-01-15,2047
industrial,21.68264,84.04202,304.45,0.43,0.62,290.75,1.99,0.2561692326110352,0.22806679830947355,1,25,19.333333333333332,0,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-01-25,1920
industrial,26.25687,74.09457,298.97,0.52,0.67,286.33,0.9,0.2092671363413324,0.19001450366981934,11,311,21.666666666666668,0,1,n,2,P100000124637,cement,UltraTech Cement Pali Cement Plant,operating,exact,2025-11-07,2140
industrial,24.20238,80.79855,312.74,0.39,0.36,297.85,1.94,0.1389175043754417,0.13007825372562112,3,86,20.25,0,1,n,2,P100000123918,cement,UltraTech Cement Maihar Cement Plant,operating,exact,2025-03-27,2015
industrial,24.16673,80.69611,295.73,0.39,0.36,284.31,0.41,0.3583466248968872,0.3062682431770039,11,331,20.416666666666668,0,1,n,2,P100000124537,cement,RCCPL Maihar Cement Plant,operating,exact,2025-11-27,2025
industrial,20.90927,71.45795,308.55,0.39,0.36,292.5,1.28,0.3182052260012304,0.2762711341265987,5,127,20.816666666666666,0,1,n,2,P100000124067,cement,UltraTech Cement Amreli Cement Plant,operating,exact,2025-05-07,2049
industrial,24.66315,74.63118,298.07,0.46,0.47,287.73,1.51,0.1920532535756279,0.17567724346370314,2,38,20.266666666666666,0,1,n,2,P100000124135,cement,Wonder Cement Phachar Aheeran Cement Plant,operating,exact,2025-02-07,2016
industrial,21.67996,84.03915,309.72,0.45,0.39,291.73,1.57,0.168917420587168,0.15607803892302077,11,322,19.9,0,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-11-18,1954
industrial,17.06161,76.97807,303.55,0.53,0.5,293.19,1.39,0.1375675084452711,0.1288922181656954,2,55,19.983333333333334,0,1,n,2,P100000123985,cement,ACC Wadi Cement Plant,operating,exact,2025-02-24,1959
industrial,21.92336,83.34107,301.17,0.61,0.54,288.57,1.98,0.4844122635923548,0.39501891181956844,11,307,19.583333333333332,0,1,n,2,L100000102168,coal_power,Raigarh Jindal power station,operating,exact,2025-11-03,1935
industrial,21.67727,84.03814,333.56,0.54,0.42,306.79,6.96,0.4634082574301825,0.3807681380855907,11,315,7.95,1,1,l,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-11-11,757
industrial,23.5618,87.23258,299.75,0.41,0.37,288.67,0.84,0.0852726257194992,0.08183122337415885,11,317,19.783333333333335,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-11-13,1947
industrial,24.76587,74.60805,307.86,0.39,0.44,294.27,1.63,0.1930470503594096,0.17651058102997158,3,75,20.366666666666667,0,1,n,2,L100000102178,coal_power,Rawan Cement power station,operating,exact,2025-03-16,2022
industrial,20.80618,85.25634,333.66,0.39,0.36,304.82,4.7,0.3512396866389687,0.30102245748255596,11,332,7.633333333333333,1,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-11-28,738
industrial,23.68107,86.0901,305.36,0.38,0.36,289.61,1.61,0.6094598594609293,0.4758986316886135,1,23,19.95,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-01-23,1957
industrial,18.68127,73.04056,303.73,0.4,0.44,291.95,1.46,0.2787846290283335,0.24591011829109582,9,251,20.433333333333334,0,1,n,2,P100000123969,cement,JSW Cement Raigad Cement Plant,operating,exact,2025-09-08,2026
industrial,26.27031,74.1898,305.21,0.38,0.36,291.64,1.72,0.2725449679629977,0.24101880709949255,2,47,20.783333333333335,0,1,n,2,P100000124045,cement,Shree Cement Ras Cement Plant,operating,exact,2025-02-16,2047
industrial,20.80736,85.25613,321.61,0.44,0.63,291.52,3.32,0.3072025075888981,0.2678893634119222,11,330,20.75,0,1,n,2,L100000102481,coal_power,Meramandali power station,operating,exact,2025-11-26,2045
industrial,21.9868,83.23285,306.66,0.42,0.38,293.64,1.36,0.1929726152430022,0.17644818832005,2,55,19.95,0,1,n,2,L100000102172,coal_power,JSW Ispat Raigarh power station,operating,exact,2025-02-24,1957
industrial,21.23921,81.38676,300.35,0.49,0.4,288.92,0.89,0.3677909962460126,0.3131970270063053,1,7,19.966666666666665,0,1,n,2,P100000123979,cement,ACC Jamul Cement Plant,operating,exact,2025-01-07,1958
industrial,23.98919,79.39304,296.72,0.45,0.63,283.05,0.96,0.1302084571076865,0.12240209102730706,2,56,19.633333333333333,0,1,n,2,P100000123939,cement,HeidelbergCement India Narsinghgarh Cement Plant,operating,exact,2025-02-25,1938
industrial,23.55842,87.23999,324.92,0.33,0.55,289.84,2.1,0.7921512391572947,0.5834167078426937,2,48,20.466666666666665,0,1,n,2,P100000123904,cement,Birla Corporation Durgapur Cement Plant,operating,exact,2025-02-17,2028
industrial,21.98668,83.23123,312.69,0.49,0.4,294.32,1.33,0.1226762691326265,0.11571536094079529,10,290,19.9,0,1,n,2,L100000102172,coal_power,JSW Ispat Raigarh power station,operating,exact,2025-10-17,1954
industrial,21.54309,81.94835,304.56,0.34,0.56,294.29,0.74,0.2633044552446412,0.2337308715195597,3,63,20.783333333333335,0,1,n,2,P100000124065,cement,UltraTech Cement Hirmi Cement Plant,operating,exact,2025-03-04,2047
industrial,24.59555,80.8599,300.99,0.39,0.36,289.37,0.66,0.1625294964601638,0.15059823145654325,2,54,20.25,0,1,n,2,P100000123900,cement,Birla Corporation Satna Cement Plant,operating,exact,2025-02-23,2015
industrial,23.68052,86.09406,336.4,0.43,0.38,299.78,3.27,0.6064639823240637,0.474035479356098,6,156,7.6,1,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-06-05,736
industrial,17.14103,77.17481,309.26,0.39,0.36,295.77,3.03,0.1430129248467065,0.13366769257613037,5,128,20.516666666666666,0,1,n,2,P100000124060,cement,UltraTech Cement Nrupathanga Cement Plant,operating,exact,2025-05-08,2031
industrial,21.67785,84.03591,315.82,0.52,0.42,287.56,1.88,0.5771055490566608,0.4555912360244043,2,45,19.75,0,1,n,2,L100000102492,coal_power,Rengali Bhushan power station,operating,exact,2025-02-14,1945
industrial,22.00623,82.66626,302.77,0.43,0.62,281.59,1.21,0.4045792819970926,0.33973781452513724,10,302,19.483333333333334,0,1,n,2,L100000102149,coal_power,Hathneora Captive Power Plant,operating,exact,2025-10-29,1929
industrial,21.11374,72.63821,306.48,0.44,0.62,296.4,1.75,0.640519931963049,0.49501322327696745,3,66,21.533333333333335,0,1,n,2,L100000102210,coal_power,Hazira power station (Essar),operating,exact,2025-03-07,2132
industrial,21.36469,81.68507,299.66,0.48,0.48,288.06,1.1,0.9520769932048128,0.6688939304532071,12,349,19.816666666666666,0,1,n,2,L100000102184,coal_power,Siltara Works power station,operating,exact,2025-12-15,1949
industrial,19.78885,79.14782,303.06,0.34,0.56,286.52,0.67,0.3696944949177946,0.31458771856226814,8,221,19.783333333333335,0,1,n,2,P100000124062,cement,UltraTech Cement Chandrapur Cement Plant,operating,exact,2025-08-09,1947
industrial,21.37299,81.68588,300.0,0.44,0.38,289.02,1.11,0.1539325464266217,0.14317571440752633,12,363,20.45,0,1,n,2,L100000102184,coal_power,Siltara Works power station,operating,exact,2025-12-29,2027
industrial,24.05358,80.61374,302.05,0.39,0.59,289.6,1.3,0.1500862588639432,0.13983694726999793,10,281,21.033333333333335,0,1,n,2,P100000123981,cement,ACC Kymore Cement Plant,operating,exact,2025-10-08,2102
industrial,23.68554,86.0898,307.42,0.54,0.42,295.77,1.76,0.3262743905596403,0.2823738013968489,3,88,19.616666666666667,0,1,n,2,L100000102250,coal_power,Bokaro Steel City Thermal Power Station,operating,exact,2025-03-29,1937
industrial,24.1681,80.69761,303.18,0.51,0.49,286.83,1.58,0.3797730842043484,0.3219190539127539,1,31,20.783333333333335,0,1,n,2,P100000124537,cement,RCCPL Maihar Cement Plant,operating,exact,2025-01-31,2047
industrial,22.78405,86.20602,296.15,0.42,0.45,279.79,0.86,0.7142475123191421,0.5389742160038838,12,339,19.6,0,1,n,2,L100000102265,coal_power,Jamshedpur Works power station,operating,exact,2025-12-05,1936
